channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
France Culture,Les Matins de France Culture - La famille est --elle encore une priorité pour le nouveau gouvernement ?,2582,https://www.youtube.com/watch?v=yYTeP_Q-wys,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLafamilleestelleencoreuneprioritpourlenouveaugouvernement,yYTeP_Q-wys.wav
France Culture,"Les Matins de France Culture - République française : liberté, égalité, division ?",2584,https://www.youtube.com/watch?v=E5GaGsA882o,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureRpubliquefranaiselibertgalitdivision,E5GaGsA882o.wav
France Culture,Les Matins de France Culture - Montebourg en réponse à Bruxelles : un gouvernement de combat économique ?,2816,https://www.youtube.com/watch?v=egjG5ZgSbGs,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureMontebourgenrponseBruxellesungouvernementdecombatconomique,egjG5ZgSbGs.wav
France Culture,"Les Matins de France Culture - Droit de Suite : Libye, en voie de déflagration",2634,https://www.youtube.com/watch?v=7_psvNNXKjs,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureDroitdeSuiteLibyeenvoiededflagration,7_psvNNXKjs.wav
France Culture,"Les Matins de France Culture - Manuel Valls Premier ministre, et après ?",2797,https://www.youtube.com/watch?v=7beB6ubBVTk,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureManuelVallsPremierministreetaprs,7beB6ubBVTk.wav
France Culture,Retour sur le deuxième tour des élections municipales,2586,https://www.youtube.com/watch?v=MnwXVX45Mns,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureRetoursurledeuximetourdeslectionsmunicipales,MnwXVX45Mns.wav
France Culture,Les Matins de France Culture - Dans  le caddie d'Annie Ernaux,2678,https://www.youtube.com/watch?v=AKJPale9N4A,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureDanslecaddiedAnnieErnaux,AKJPale9N4A.wav
France Culture,Les Matins de France Culture - Visite de Xi Jimping et Obama en Europe : « le choc des empires » ?,2648,https://www.youtube.com/watch?v=21E42vKKp6o,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureVisitedeXiJimpingetObamaenEuropelechocdesempires,21E42vKKp6o.wav
France Culture,Les Matins de France Culture - Vol MH370 : l'aviation est-elle encore une affaire de mystères ?,2620,https://www.youtube.com/watch?v=kpi-2JthyMs,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureVolMH370laviationestelleencoreuneaffairedemystres,kpi-2JthyMs.wav
France Culture,Les Matins de France Culture - Un point après les elections municpales,2587,https://www.youtube.com/watch?v=SLWFXTBrQE4,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureUnpointaprsleselectionsmunicpales,SLWFXTBrQE4.wav
France Culture,Les Matins de France Culture - Retour sur le premier tour des élections municipales,2492,https://www.youtube.com/watch?v=rH8hEKxWQi4,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureRetoursurlepremiertourdeslectionsmunicipales,rH8hEKxWQi4.wav
France Culture,Les Matins de France Culture - La journée mondiale de lutte contre le racisme,2449,https://www.youtube.com/watch?v=xk9SgPLXg3s,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLajournemondialedeluttecontreleracisme,xk9SgPLXg3s.wav
France Culture,Les Matins de France Culture - Roman des étudiants France culture - Télérama,2995,https://www.youtube.com/watch?v=Oo8mT6Wu4eY,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureRomandestudiantsFrancecultureTlrama,Oo8mT6Wu4eY.wav
France Culture,Les Matins de France Culture - Dédiaboliser la maladie psychique ?,2735,https://www.youtube.com/watch?v=Hrv0-bjltAU,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureDdiaboliserlamaladiepsychique,Hrv0-bjltAU.wav
France Culture,Les Matins de France Culture - Les scandales de la droite font-ils les affaires de Marine Le Pen ?,2833,https://www.youtube.com/watch?v=7zV_q00Q9b0,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLesscandalesdeladroitefontilslesaffairesdeMarineLePen,7zV_q00Q9b0.wav
France Culture,Les Matins de France Culture - Villes en Campagne : Paris,2565,https://www.youtube.com/watch?v=Emeyd2lPfF8,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureVillesenCampagneParis,Emeyd2lPfF8.wav
France Culture,"Les Matins de France Culture - Centrafrique, la guerre ou la paix ?",2847,https://www.youtube.com/watch?v=V-MVowguhfQ,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureCentrafriquelaguerreoulapaix,V-MVowguhfQ.wav
France Culture,Crise ukrainienne : les enjeux d'un conflit,2738,https://www.youtube.com/watch?v=4bORrUjDFXk,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureCriseukrainiennelesenjeuxdunconflit,4bORrUjDFXk.wav
France Culture,Syrie : femmes dans la guerre,2763,https://www.youtube.com/watch?v=1aXZR-FIJ8I,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureSyriefemmesdanslaguerre,1aXZR-FIJ8I.wav
France Culture,Napoléon et son influence vus par Lionel Jospin,2740,https://www.youtube.com/watch?v=10A4IImFzQY,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureNapolonetsoninfluencevusparLionelJospin,10A4IImFzQY.wav
France Culture,Sommes-  nous encore capables d'évaluer la souffrance au travail ?,2742,https://www.youtube.com/watch?v=dwEIq60xO-A,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureSommesnousencorecapablesdvaluerlasouffranceautravail,dwEIq60xO-A.wav
France Culture,Russie : poutine montre ses muscles,2248,https://www.youtube.com/watch?v=G8RCVshjlwY,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,m4a,FranceCultureRussiepoutinemontresesmuscles,G8RCVshjlwY.wav
France Culture,"Marine Le Pen - Les Matins de France Culture, 13 février 2014",2820,https://www.youtube.com/watch?v=dRJ1MXZ3M58,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureMarineLePenLesMatinsdeFranceCulture13fvrier2014,dRJ1MXZ3M58.wav
France Culture,Europe : le vote suisse est-il une remise en cause de Schengen ?,2664,https://www.youtube.com/watch?v=9ncjhl7hW4M,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureEuropelevotesuisseestiluneremiseencausedeSchengen,9ncjhl7hW4M.wav
France Culture,Etats-Unis : qu'est ce que le nouveau modèle américain et pourquoi fonctionne-t-il ?,2675,https://www.youtube.com/watch?v=Of2d_ilzIEY,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureEtatsUnisquestcequelenouveaumodleamricainetpourquoifonctionnetil,Of2d_ilzIEY.wav
France Culture,François Hollande face à ses oppositions,2689,https://www.youtube.com/watch?v=jE0gQcENXHY,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureFranoisHollandefacesesoppositions,jE0gQcENXHY.wav
France Culture,"Interview de Jean-Luc Mélenchon, député européen et co-président du Parti de gauche - France Culture",2567,https://www.youtube.com/watch?v=OBYCn8rGhmI,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureInterviewdeJeanLucMlenchondputeuropenetcoprsidentduPartidegaucheFranceCulture,OBYCn8rGhmI.wav
France Culture,Famille : pourquoi autant d'inquiétude ?,2691,https://www.youtube.com/watch?v=t-B8q4EMBWw,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureFamillepourquoiautantdinquitude,t-B8q4EMBWw.wav
France Culture,les politiques pénales peuvent-elles échapper à la surenchère sécuritaire ?,2671,https://www.youtube.com/watch?v=bHLXAA_C8TU,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCulturelespolitiquespnalespeuventelleschapperlasurenchrescuritaire,bHLXAA_C8TU.wav
France Culture,Abolition du cumul des mandats : une bonne nouvelle pour la démocratie ?,2665,https://www.youtube.com/watch?v=XwXKnf2PqrE,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureAbolitionducumuldesmandatsunebonnenouvellepourladmocratie,XwXKnf2PqrE.wav
France Culture,Réforme de la Justice,2582,https://www.youtube.com/watch?v=Q5jyU-xyu48,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureRformedelaJustice,Q5jyU-xyu48.wav
France Culture,Les Matins de France Culture - Ukraine : quelle sera la suite des événements ?,2667,https://www.youtube.com/watch?v=Gng8pppKIvI,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureUkrainequelleseralasuitedesvnements,Gng8pppKIvI.wav
France Culture,Les Matins de France Culture - La France  a t-elle encore envie de se réinventer ?,2596,https://www.youtube.com/watch?v=MC7GwxP2DWE,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLaFranceatelleencoreenviedeserinventer,MC7GwxP2DWE.wav
France Culture,Les Matins de France Culture - A l'occasion de la deuxième édition du Forum France Culture « L'année 2013 vue par la philosophie »,2589,https://www.youtube.com/watch?v=ANx0Gdj5ANI,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureAloccasiondeladeuximeditionduForumFranceCultureLanne2013vueparlaphilosophie,ANx0Gdj5ANI.wav
France Culture,"Anne Hidalgo : ""Ma priorité pour Paris, c'est la question du logement""",2772,https://www.youtube.com/watch?v=Ni2UVrOGMI8,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureAnneHidalgoMaprioritpourPariscestlaquestiondulogement,Ni2UVrOGMI8.wav
France Culture,Les Matins de France Culture - La conférence internationale sur la paix pourra-t--elle sauver le peuple syrien ?,2654,https://www.youtube.com/watch?v=XLzTixR4l5c,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLaconfrenceinternationalesurlapaixpourratellesauverlepeuplesyrien,XLzTixR4l5c.wav
France Culture,Les Matins de France Culture - Industrie française : parole d'ouvrière,2601,https://www.youtube.com/watch?v=ZUCUuSfuia0,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureIndustriefranaiseparoledouvrire,ZUCUuSfuia0.wav
France Culture,Les Matins de France Culture - Les enjeux de l'eau au XXIème siècle,2740,https://www.youtube.com/watch?v=7BP4fDwsj6k,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLesenjeuxdeleauauXXImesicle,7BP4fDwsj6k.wav
France Culture,Les Matins de France Culture - Les préjugés sexistes ont-ils encore la vie dure ?,2582,https://www.youtube.com/watch?v=NkUsP7TiuZs,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLesprjugssexistesontilsencorelaviedure,NkUsP7TiuZs.wav
France Culture,Les Matins de France Culture - Contraintes économiques ou politique sociale : Hollande a t-il déjà choisi ?,2599,https://www.youtube.com/watch?v=IaBouJBrIwA,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureContraintesconomiquesoupolitiquesocialeHollandeatildjchoisi,IaBouJBrIwA.wav
France Culture,Les Matins de France Culture - Etre athée dans les pays d'islam,2563,https://www.youtube.com/watch?v=gfk1HGHrSWc,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureEtreathedanslespaysdislam,gfk1HGHrSWc.wav
France Culture,Les Matins de France Culture - Noël : la seule fête qui résiste à la crise ?,2724,https://www.youtube.com/watch?v=_xEOsX88iUg,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureNollaseuleftequirsistelacrise,_xEOsX88iUg.wav
France Culture,Les Matins de France Culture - Prisons : quel accompagnement pour les détenus ?,2741,https://www.youtube.com/watch?v=Bghm3Hpi1nQ,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCulturePrisonsquelaccompagnementpourlesdtenus,Bghm3Hpi1nQ.wav
France Culture,Les Matins de France Culture - De la Centrafrique aux voyages diplomatiques : quelle politique étrangère pour la France ?,2679,https://www.youtube.com/watch?v=8Q1jUgfuPv0,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureDelaCentrafriqueauxvoyagesdiplomatiquesquellepolitiquetrangrepourlaFrance,8Q1jUgfuPv0.wav
France Culture,Les Matins de France Culture - Réforme des programmes scolaires en primaire,2648,https://www.youtube.com/watch?v=KJxSbl1b08c,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureRformedesprogrammesscolairesenprimaire,KJxSbl1b08c.wav
France Culture,Les Matins de France Culture - Ukraine : la rue aura --t- elle raison du pouvoir ukrainien ?,2991,https://www.youtube.com/watch?v=GugaXCUwDkQ,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureUkrainelarueauratelleraisondupouvoirukrainien,GugaXCUwDkQ.wav
France Culture,Les Matins de France Culture - La France a --t- elle encore  l'esprit d'entreprise ?,2771,https://www.youtube.com/watch?v=5wnWeBSyGAg,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLaFranceatelleencorelespritdentreprise,5wnWeBSyGAg.wav
France Culture,Les Matins de France Culture - 30 après la marche des Beurs,3084,https://www.youtube.com/watch?v=LqWkRsQsenA,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCulture30aprslamarchedesBeurs,LqWkRsQsenA.wav
France Culture,Les Matins de France Culture - François GEMENNE,2968,https://www.youtube.com/watch?v=wK-J1TYWY7w,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureFranoisGEMENNE,wK-J1TYWY7w.wav
France Culture,Les Matins de France Culture - Coupe du monde de football : sommes--nous footus ?,2612,https://www.youtube.com/watch?v=DkUlWX0oo4c,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureCoupedumondedefootballsommesnousfootus,DkUlWX0oo4c.wav
France Culture,Les Matins de France Culture - Michel Barnier,2651,https://www.youtube.com/watch?v=uDOCo9199TU,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureMichelBarnier,uDOCo9199TU.wav
France Culture,Les Matins de France Culture - Hélène Cixous,2929,https://www.youtube.com/watch?v=O6POsB-eHWw,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureHlneCixous,O6POsB-eHWw.wav
France Culture,Les Matins de France Culture - Climat : l'homme finira  t-il par faire la pluie et le beau temps ?,2692,https://www.youtube.com/watch?v=SDpCo9-sDzQ,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureClimatlhommefiniratilparfairelapluieetlebeautemps,SDpCo9-sDzQ.wav
France Culture,Les Matins de France Culture - Crise sociale et politique : est- ce vraiment  une nouveauté ?,2639,https://www.youtube.com/watch?v=pDgutJ5mXBg,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureCrisesocialeetpolitiqueestcevraimentunenouveaut,pDgutJ5mXBg.wav
France Culture,"Pierre Moscovici - Les Matins de France Culture, 12 novembre 2013",2635,https://www.youtube.com/watch?v=LWued1KS-14,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCulturePierreMoscoviciLesMatinsdeFranceCulture12novembre2013,LWued1KS-14.wav
France Culture,Les Matins de France Culture - Jean-Christophe LAGARDE,2772,https://www.youtube.com/watch?v=yQNcD-b-hb8,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureJeanChristopheLAGARDE,yQNcD-b-hb8.wav
France Culture,Les Matins de France Culture - Le Quai d'Orsay sert --il encore à quelque chose ?,2731,https://www.youtube.com/watch?v=4FEilQSI4lI,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLeQuaidOrsaysertilencorequelquechose,4FEilQSI4lI.wav
France Culture,Les Matins de France Culture - Économie sociale et solidaire : l'antidote contre la crise ?,2619,https://www.youtube.com/watch?v=JseRBrE-ODM,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureconomiesocialeetsolidairelantidotecontrelacrise,JseRBrE-ODM.wav
France Culture,Les Matins de France Culture - 24 heures du livre du Livre,2715,https://www.youtube.com/watch?v=AhBUIxeZJSM,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCulture24heuresdulivreduLivre,AhBUIxeZJSM.wav
France Culture,Les Matins de France Culture - Une autre Syrie vue de l'intérieur,2496,https://www.youtube.com/watch?v=1J9l7mg85bY,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureUneautreSyrievuedelintrieur,1J9l7mg85bY.wav
France Culture,Les Matins de France Culture - La FIAC,2746,https://www.youtube.com/watch?v=QT7WRec56iY,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLaFIAC,QT7WRec56iY.wav
France Culture,"Gilles Carrez : ""Notre système social est très généreux avec les étrangers""",2632,https://www.youtube.com/watch?v=YM8doGpBESI,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureGillesCarrezNotresystmesocialesttrsgnreuxaveclestrangers,YM8doGpBESI.wav
France Culture,Les Matins de France Culture - Adoption en France : état des lieux,2651,https://www.youtube.com/watch?v=PPHuiuPhj4g,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureAdoptionenFrancetatdeslieux,PPHuiuPhj4g.wav
France Culture,"Geneviève Fioraso : ""Je trouve positif que les étudiants aient une expérience à l'international""",2619,https://www.youtube.com/watch?v=IUVzpcC5-bI,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureGeneviveFiorasoJetrouvepositifquelestudiantsaientuneexpriencelinternational,IUVzpcC5-bI.wav
France Culture,Les Matins de France Culture - Faut --il redécouvrir le vrai sens de la politique afin de préserver nos diversités ?,2822,https://www.youtube.com/watch?v=nDWfLTa-P-g,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureFautilredcouvrirlevraisensdelapolitiqueafindeprservernosdiversits,nDWfLTa-P-g.wav
France Culture,"Les Matins de France Culture - Retraite,travail:  les syndicats face aux nouvelles réformes du gouvernement",2641,https://www.youtube.com/watch?v=A4LI-UCtrgw,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureRetraitetravaillessyndicatsfaceauxnouvellesrformesdugouvernement,A4LI-UCtrgw.wav
France Culture,Les Matins de France Culture - Etats -- Unis : la puissance américaine menacée par le shut down,2649,https://www.youtube.com/watch?v=d-RaWamJiUw,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureEtatsUnislapuissanceamricainemenaceparleshutdown,d-RaWamJiUw.wav
France Culture,Les Matins de France Culture - Transmission du savoir : réapprenez à patienter pendant le chargement,2662,https://www.youtube.com/watch?v=iZiVdle7eaU,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureTransmissiondusavoirrapprenezpatienterpendantlechargement,iZiVdle7eaU.wav
France Culture,Les Matins de France Culture - Arnaud Montebourg,2700,https://www.youtube.com/watch?v=dyeI7TxqTes,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureArnaudMontebourg,dyeI7TxqTes.wav
France Culture,"Les Matins de France Culture - Europe et Etats-Unis secoués par les crises : politiques inconscientes, politiques impuissantes ?",2635,https://www.youtube.com/watch?v=JFHLqpyM_t0,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureEuropeetEtatsUnissecousparlescrisespolitiquesinconscientespolitiquesimpuissantes,JFHLqpyM_t0.wav
France Culture,Les Matins de France Culture - Proust de « A » à « Z »,2597,https://www.youtube.com/watch?v=HLmiMd0jeQs,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureProustdeAZ,HLmiMd0jeQs.wav
France Culture,Les Matins de France Culture - Repenser l'économie : la dette au centre de la construction sociale   du pouvoir ?,2737,https://www.youtube.com/watch?v=bS62RkT8w_Q,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureRepenserlconomieladetteaucentredelaconstructionsocialedupouvoir,bS62RkT8w_Q.wav
France Culture,Les Matins de France Culture - L'exercice du pouvoir selon François Hollande,2662,https://www.youtube.com/watch?v=UDJ2VWPxbiw,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLexercicedupouvoirselonFranoisHollande,UDJ2VWPxbiw.wav
France Culture,Les Matins de France Culture - Valérie Pécresse,2782,https://www.youtube.com/watch?v=pmYT3Rl0qN4,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureValriePcresse,pmYT3Rl0qN4.wav
France Culture,Les Matins de France Culture - Louvre : la renaissance ?,2525,https://www.youtube.com/watch?v=wY_U9_6W-mk,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureLouvrelarenaissance,wY_U9_6W-mk.wav
France Culture,"Bruno Le Maire : ""Je suis déçu de ce qu'il se passe sur le cumul des mandats""",2703,https://www.youtube.com/watch?v=ttQOJxJqYkc,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureBrunoLeMaireJesuisdudecequilsepassesurlecumuldesmandats,ttQOJxJqYkc.wav
France Culture,Les Matins de France Culture - Retour sur la guerre en Tchétchénie,2695,https://www.youtube.com/watch?v=Wu9uUZI8tC4,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureRetoursurlaguerreenTchtchnie,Wu9uUZI8tC4.wav
France Culture,Les Matins de France Culture - Se soigner va --t-il devenir un luxe pour les  Français ?,2707,https://www.youtube.com/watch?v=4TDXhUrMRkU,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureSesoignervatildevenirunluxepourlesFranais,4TDXhUrMRkU.wav
France Culture,Les Matins de France Culture - Innovation ou partage des richesses : quelle gouvernance économique pour la France ?,2726,https://www.youtube.com/watch?v=LMyuIcqR76g,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCultureInnovationoupartagedesrichessesquellegouvernanceconomiquepourlaFrance,LMyuIcqR76g.wav
France Culture,Les Matins de France Culture - Pascal CANFIN,2657,https://www.youtube.com/watch?v=orK2JH414bg,https://www.youtube.com/playlist?list=PLKpTasoeXDroMCMte_GTmH-UaRvUg6aXj,0,0,webm,FranceCultureLesMatinsdeFranceCulturePascalCANFIN,orK2JH414bg.wav
